country_id,Year,High_Blood_Pressure,Alcohol,Toxic_Water,Secondhand_smoke,Low_birth_weight,Child_malnutrition,Unsafe_sex,Household_air_pollution,Sedentary_lifestyle,Smoking,Hyperglycemia,High_BMI,Unsafe_sanitation,Lack_of_handwashing_facility,Drugs,Osteoporosis,Stunting_of_growth,Air_Pollution,Poor_Nutrition,Partial_breastfeeding,Elements_Deficiency
9,1999,6890,492,57,1071,486,243,186,933,396,4759,4040,3086,56,39,25,64,37,6079,3222,72,2
9,2000,6881,481,45,1061,446,215,183,892,397,4722,4204,3137,44,34,26,62,32,6086,3182,61,2
9,2001,7078,505,36,1076,418,189,190,857,406,4839,4473,3286,34,31,28,61,29,6253,3238,52,1
9,2002,7219,537,27,1080,389,163,190,787,416,4954,4709,3393,27,29,31,62,25,6398,3274,43,1
9,2003,7415,568,21,1095,369,144,193,705,431,5014,4981,3550,22,28,34,63,23,6574,3352,37,1
9,2004,7412,625,17,1076,356,130,193,601,431,4978,5011,3590,17,27,38,61,22,6570,3343,33,1
9,2005,7535,696,13,1082,340,118,196,523,441,5060,5133,3709,14,27,45,61,20,6716,3389,30,1
9,2006,7618,794,10,1088,320,106,203,453,452,5155,5222,3834,11,28,55,61,18,6897,3426,26,1
9,2007,7610,797,8,1063,298,99,201,370,458,5053,5189,3917,9,27,57,62,17,6879,3365,24,1
9,2008,7703,881,7,1061,287,93,204,302,477,5091,5284,4068,7,27,68,61,16,7010,3381,23,2
9,2009,7665,909,6,1040,276,90,200,240,487,5044,5259,4137,6,25,74,60,16,6975,3353,21,2
9,2010,7692,907,5,1029,260,86,197,199,506,4980,5274,4191,5,25,77,60,15,6952,3371,20,1
9,2011,7677,891,5,1021,245,82,193,172,517,4955,5260,4219,5,24,81,62,14,6957,3387,19,1
9,2012,7627,842,4,1008,223,76,194,148,525,4840,5216,4224,5,23,86,66,13,6888,3380,17,1
9,2013,7443,805,4,981,207,72,182,127,524,4686,5089,4146,5,23,86,65,12,6725,3317,15,1
9,2014,7445,799,4,978,196,67,181,113,531,4716,5074,4164,5,23,95,66,11,6727,3326,14,1
9,2015,7619,807,3,1004,183,64,184,104,552,4798,5189,4286,5,24,99,68,11,6867,3413,13,1
9,2016,7626,793,3,997,180,63,177,96,559,4774,5168,4280,5,25,95,67,10,6715,3412,13,2
9,2017,7730,792,3,1004,160,56,174,90,577,4807,5276,4356,5,23,94,66,9,6622,3452,11,1
9,2018,7779,796,3,1006,146,51,173,84,589,4829,5354,4411,5,22,95,65,8,6570,3475,10,1
9,2019,7789,802,3,1006,133,47,172,78,596,4864,5442,4463,5,21,96,65,7,6530,3477,9,1
10,1990,29057,6051,8,2068,747,78,710,143,3350,24759,9272,12439,4,43,1164,669,3,4970,6571,7,2
10,1991,28761,5891,10,2007,691,77,755,130,3395,24211,9691,12434,5,43,1206,654,2,4831,6497,6,2
10,1992,29051,5818,11,1991,692,80,794,121,3525,24109,10363,12656,5,45,1277,663,2,4803,6567,6,2
10,1993,28887,5724,12,1943,626,83,870,110,3607,23651,10926,12715,5,46,1342,668,2,4713,6533,6,2
10,1994,29264,5779,14,1937,599,88,861,103,3770,23606,11704,13017,6,49,1447,699,2,4725,6637,6,3
10,1995,28966,5783,15,1891,574,92,818,94,3831,23090,12196,13068,6,51,1539,718,2,4648,6589,5,3
10,1996,28914,5884,15,1873,561,97,781,86,3929,22860,12957,13305,6,55,1606,756,2,4637,6623,5,2
10,1997,28252,5968,14,1828,533,101,544,78,3957,22294,13605,13363,6,61,1685,785,2,4560,6549,5,2
10,1998,27471,6044,14,1766,514,106,493,70,3959,21643,14241,13411,5,59,1755,823,2,4453,6448,5,2
10,1999,26689,6092,14,1711,528,112,464,63,3958,20985,14798,13449,5,60,1778,863,2,4343,6332,5,3
10,2000,26103,6162,14,1679,506,116,457,56,3974,20466,15233,13557,5,65,1726,925,2,4243,6244,5,2
10,2001,25603,6220,15,1655,495,120,444,50,3984,20046,15630,13685,5,67,1626,978,2,4163,6167,5,2
10,2002,25299,6361,16,1649,486,125,436,45,4036,19775,16238,13949,5,70,1625,1048,2,4056,6137,5,2
10,2003,24588,6459,18,1622,477,127,441,39,4004,19199,16548,14038,6,72,1667,1103,2,3873,6010,6,1
10,2004,23550,6512,20,1581,483,131,455,34,3948,18866,16583,14000,6,71,1699,1152,2,3648,5822,6,2
10,2005,22820,6583,21,1540,508,129,433,30,3906,18455,16520,14012,6,68,1741,1210,2,3507,5666,6,2
10,2006,22571,6670,25,1519,516,128,456,27,3937,18235,16624,14225,7,67,1754,1277,2,3450,5601,6,2
10,2007,22696,6870,27,1528,508,129,459,25,4033,18373,16931,14674,7,67,1781,1364,2,3453,5636,6,2
10,2008,22652,7041,29,1523,503,129,444,23,4095,18357,17058,14995,8,65,1804,1463,1,3434,5623,5,1
10,2009,22121,7157,31,1494,502,128,458,21,4046,18062,16770,15049,8,65,1825,1514,1,3345,5482,5,2
10,2010,21845,7247,33,1474,493,130,450,20,4010,17852,16565,15129,8,67,1880,1596,1,3306,5387,5,2
10,2011,21953,7380,37,1470,470,129,480,19,4002,17884,16640,15365,9,70,1970,1707,1,3330,5363,5,2
10,2012,21706,7450,39,1443,443,129,461,17,3870,17730,16417,15404,9,72,2037,1777,1,3333,5240,5,2
10,2013,21703,7628,38,1433,443,129,464,16,3750,17766,16268,15593,9,73,2149,1842,1,3358,5182,5,1
10,2014,22209,7852,39,1454,418,134,477,16,3748,18048,16539,16075,9,76,2294,1960,1,3437,5260,4,1
10,2015,22781,8057,40,1473,422,138,487,15,3801,18188,16922,16573,9,81,2417,2071,1,3509,5365,5,1
10,2016,22913,8042,40,1464,409,142,498,14,3806,18038,17085,16747,9,84,2482,2113,1,3438,5361,4,1
10,2017,23636,8120,39,1491,394,144,499,14,3947,18236,17712,17255,9,85,2535,2098,1,3383,5532,4,1
10,2018,24699,8363,39,1544,382,148,508,14,4172,18736,18093,18067,8,88,2616,2148,1,3613,5771,4,1
10,2019,25498,8576,40,1582,376,151,512,13,4400,18999,17650,18712,8,90,2673,2184,1,3804,5940,4,1
11,1990,20645,5354,1,1202,255,14,485,52,2240,12730,6000,7055,0,15,408,810,1,10792,4258,3,1
11,1991,20659,5346,1,1216,259,13,488,49,2275,12714,6137,7155,0,15,437,772,1,10772,4311,3,1
11,1992,20580,5294,1,1221,262,12,517,45,2296,12619,6218,7209,0,14,471,731,1,10628,4327,2,1
11,1993,20444,5226,0,1223,240,10,511,42,2309,12511,6280,7244,0,13,498,687,0,10444,4321,2,1
11,1994,20185,5136,0,1215,227,9,518,39,2307,12296,6304,7230,0,13,524,649,0,10135,4277,2,1
11,1995,20326,5104,0,1231,203,7,499,37,2349,12297,6462,7332,0,12,532,627,0,10031,4310,1,0
11,1996,20442,5047,0,1245,187,6,448,35,2377,12243,6598,7456,1,12,526,615,0,9832,4326,1,0
11,1997,20189,4951,0,1242,169,6,394,33,2354,12075,6642,7455,1,12,507,588,0,9409,4262,1,0
11,1998,20074,4897,0,1249,162,5,383,31,2364,11963,6741,7501,1,12,508,580,0,9022,4236,1,0
11,1999,19927,4850,0,1250,152,5,370,29,2383,11804,6879,7543,1,12,516,579,0,8675,4190,1,0
11,2000,19572,4835,0,1239,157,5,349,27,2362,11646,7003,7521,1,12,534,586,0,8327,4092,1,0
11,2001,18928,4803,0,1211,160,5,338,24,2297,11449,7116,7421,1,12,541,596,0,8009,3938,1,0
11,2002,18751,4856,0,1215,157,5,339,23,2300,11565,7477,7491,1,12,561,618,0,7972,3892,1,0
11,2003,18408,4889,1,1222,166,5,330,21,2298,11637,7893,7564,2,13,594,649,0,7868,3814,1,0
11,2004,17763,4841,1,1204,160,5,322,20,2233,11535,8118,7501,2,12,606,662,0,7585,3672,1,0
11,2005,17697,4831,1,1203,151,5,325,18,2243,11521,8413,7587,3,13,615,700,0,7413,3638,1,0
11,2006,17400,4778,1,1183,138,5,296,17,2195,11408,8521,7551,3,12,611,707,0,7204,3530,1,0
11,2007,17418,4812,1,1186,129,5,303,16,2185,11520,8723,7619,4,12,621,728,0,7093,3487,1,0
11,2008,17378,4835,2,1180,125,5,286,14,2170,11560,8897,7669,5,12,626,749,0,6928,3423,1,0
11,2009,17639,4957,2,1200,123,5,280,14,2174,11848,9177,7850,5,11,643,776,0,6896,3428,1,0
11,2010,17801,4961,2,1194,122,5,284,13,2154,11889,9277,7955,5,11,647,799,0,6763,3396,1,0
11,2011,18053,4958,2,1188,111,5,280,12,2128,11923,9412,8089,6,11,643,820,0,6618,3383,1,0
11,2012,18500,4989,2,1189,102,4,278,12,2084,12059,9644,8305,6,11,638,852,0,6489,3398,1,0
11,2013,18708,4989,3,1187,101,4,285,11,2010,12144,9778,8433,7,11,630,868,0,6265,3384,1,0
11,2014,18917,4969,3,1183,100,4,279,11,1962,12180,9922,8565,7,12,617,881,0,6036,3373,1,0
11,2015,19460,5039,3,1203,101,5,279,11,1967,12371,10217,8809,8,13,613,911,0,5857,3432,1,0
11,2016,19446,4969,3,1190,103,5,269,10,2065,12282,10194,8836,9,13,596,910,0,5403,3401,1,0
11,2017,19255,4918,4,1181,101,5,269,9,2184,12203,10149,8778,9,14,588,907,0,5064,3367,1,0
11,2018,19435,4896,3,1185,94,5,269,9,2226,12172,10413,8844,8,14,590,907,0,5148,3417,1,0
11,2019,19769,4944,3,1206,90,5,270,9,2258,12314,10910,8982,8,14,594,920,0,5323,3489,1,0
12,1990,13008,2481,1090,3132,3747,5020,246,4140,584,6927,3059,5616,901,758,101,107,889,11826,5118,1601,25
12,1991,13672,2643,1033,3175,3626,4823,253,4237,618,7278,3336,5966,855,742,114,110,861,12486,5517,1530,26
12,1992,14632,2950,986,3256,3477,4613,267,4374,669,7730,3719,6449,817,728,133,114,827,13314,6051,1458,27
12,1993,15554,3111,947,3300,3336,4369,276,4453,730,8068,4102,6846,784,704,147,108,786,13993,6548,1380,27
12,1994,16299,3246,899,3312,3227,4101,285,4475,776,8358,4450,7162,745,674,162,109,742,14512,6956,1294,26
12,1995,16109,3151,856,3198,3113,3799,281,4295,748,8500,4552,7171,709,636,169,138,687,14368,6941,1205,24
12,1996,15927,3019,785,3087,3033,3501,277,4092,724,8521,4671,7157,649,596,176,95,635,14086,6921,1112,22
12,1997,15678,2919,730,2976,2975,3250,274,3845,709,8355,4807,7079,603,563,183,95,588,13622,6868,1035,20
12,1998,15748,2821,686,2913,2952,3035,274,3648,711,8252,5070,7126,565,539,190,84,549,13339,6944,970,19
12,1999,16003,2749,620,2859,2941,2780,276,3461,725,8226,5404,7229,510,507,198,82,501,13148,7087,891,17
12,2000,16246,2722,554,2783,2924,2476,275,3253,738,8224,5719,7314,455,469,208,82,445,12925,7190,802,16
12,2001,16495,2734,459,2710,2849,2153,274,3024,746,8233,6103,7449,375,415,222,81,387,12689,7254,698,14
12,2002,17049,2801,371,2717,2859,1963,281,2840,762,8403,6682,7772,302,376,235,87,352,12748,7397,625,12
12,2003,17918,2920,303,2774,2916,1841,296,2680,785,8655,7407,8273,246,349,250,86,329,13018,7575,575,11
12,2004,18589,3040,254,2795,2954,1749,305,2464,791,8788,7986,8694,206,327,261,89,309,13140,7567,539,11
12,2005,19162,3121,203,2859,2932,1642,314,2291,826,9137,8641,9074,164,297,272,97,288,13565,7776,498,11
12,2006,19541,3160,165,2880,2921,1542,313,2064,856,9317,9183,9384,132,262,280,97,264,13905,7815,464,10
12,2007,19605,3233,135,2877,2857,1425,313,1789,868,9391,9621,9712,109,223,283,101,235,14159,7657,426,9
12,2008,20181,3335,116,2938,2795,1347,317,1541,909,9753,10180,10316,95,197,275,103,210,14638,7798,401,9
12,2009,20708,3419,102,2987,2719,1278,322,1325,962,9998,10691,10850,85,176,273,105,189,15031,7907,378,9
12,2010,21164,3496,92,3021,2665,1232,327,1174,1011,10240,11099,11284,78,161,278,107,176,15342,8026,363,9
12,2011,21717,3577,87,3042,2588,1179,326,1082,1072,10613,11507,11671,74,150,279,110,164,15702,8227,345,9
12,2012,22185,3636,82,3055,2496,1124,326,1003,1116,10901,11911,12069,70,141,280,112,152,16012,8371,328,8
12,2013,22613,3673,81,3057,2393,1065,320,937,1170,11056,12317,12379,69,132,285,113,141,16244,8507,310,8
12,2014,23186,3718,78,3084,2271,1003,322,885,1231,11229,12812,12789,67,125,292,114,130,16513,8697,292,7
12,2015,23367,3768,75,3086,2159,946,327,828,1258,11457,13102,13108,64,119,300,119,120,16593,8784,274,7
12,2016,23874,3841,72,3125,2031,875,333,789,1313,11795,13720,13536,62,112,310,119,110,16625,8999,253,6
12,2017,24291,3936,68,3166,1886,799,340,757,1352,12229,14300,13976,58,105,323,121,99,16660,9209,232,5
12,2018,23771,3970,64,3118,1748,732,345,702,1306,12208,14203,14030,54,97,334,120,89,16418,9048,213,5
12,2019,23865,4044,60,3138,1612,674,352,666,1312,12497,14434,14333,51,92,347,121,81,16647,9116,196,5
13,1990,273,103,5,20,45,13,62,8,28,93,174,187,2,5,4,6,1,128,68,2,0
13,1991,275,100,5,21,47,14,79,8,29,92,180,189,2,5,5,7,1,131,68,2,1
13,1992,279,99,5,21,47,14,100,8,29,92,187,191,2,6,6,7,1,133,69,3,1
13,1993,286,100,6,22,45,14,132,7,31,93,197,198,2,6,7,7,1,137,70,3,1
13,1994,293,100,5,22,42,14,156,7,32,95,206,204,2,6,8,7,1,140,72,2,1
13,1995,299,101,5,23,39,13,163,7,33,96,212,209,2,6,9,7,1,142,73,2,1
13,1996,314,101,5,24,38,13,193,7,35,99,227,222,2,6,10,8,1,149,76,2,0
13,1997,318,101,5,23,36,12,167,6,35,97,223,224,2,5,9,8,1,148,75,2,1
13,1998,327,102,4,24,33,12,160,5,36,98,228,232,1,5,9,9,1,151,75,2,1
13,1999,348,103,4,25,30,11,219,5,38,102,240,246,1,5,12,9,1,157,79,2,1
13,2000,347,102,3,24,27,10,217,4,38,99,238,246,1,5,12,9,0,153,75,1,1
13,2001,366,103,3,25,27,10,221,4,39,103,245,258,1,5,12,10,0,156,76,1,1
13,2002,373,102,3,24,28,10,192,4,39,101,239,259,1,5,11,10,0,152,75,1,0
13,2003,376,101,3,24,28,10,176,4,39,101,246,267,1,5,10,8,0,152,73,1,1
13,2004,385,102,3,25,29,10,176,4,40,104,254,278,1,5,10,8,0,153,72,1,1
13,2005,377,103,3,24,28,9,148,3,38,103,250,279,1,5,9,8,0,149,70,1,1
13,2006,388,106,3,25,27,9,163,3,38,107,259,291,1,5,10,8,0,151,71,1,1
13,2007,389,109,3,24,26,8,131,3,38,107,256,293,1,5,8,9,0,147,70,1,1
13,2008,408,113,3,25,26,8,128,3,40,111,268,307,1,5,8,9,0,151,72,1,1
13,2009,436,116,3,26,25,8,127,3,43,116,287,326,1,5,8,10,0,157,76,1,1
13,2010,449,119,3,27,24,8,118,3,44,119,293,335,1,5,8,10,0,159,78,1,1
13,2011,460,121,3,27,23,7,118,3,45,122,301,345,0,5,8,10,0,163,80,1,1
13,2012,465,121,3,27,22,7,119,2,46,124,308,350,0,5,8,11,0,167,81,1,1
13,2013,474,121,3,27,21,7,117,2,47,125,317,359,0,5,8,11,0,171,83,1,1
13,2014,491,124,3,28,20,7,120,2,48,130,329,371,0,6,8,11,0,178,85,1,1
13,2015,512,128,3,29,19,7,120,2,50,136,346,386,0,6,9,12,0,187,90,1,1
13,2016,530,129,3,30,19,7,119,2,52,141,360,399,1,6,9,12,0,188,93,1,1
13,2017,547,132,3,31,18,7,118,2,54,145,372,412,1,6,9,12,0,188,95,1,1
13,2018,566,137,3,32,17,7,117,2,56,150,388,427,1,6,9,13,0,194,100,1,1
13,2019,586,146,3,33,17,7,116,2,59,155,405,441,1,6,9,17,0,202,103,1,1
14,1990,425,49,4,64,126,13,5,26,74,311,360,338,2,3,6,8,2,618,170,2,1
14,1991,437,49,5,66,123,12,6,24,77,321,382,354,2,3,7,7,2,633,175,2,1
14,1992,443,50,5,66,117,12,6,22,79,324,396,365,2,3,7,8,1,639,176,1,1
14,1993,442,50,5,66,108,11,6,20,79,322,403,371,2,2,8,8,1,636,175,1,1
14,1994,446,51,5,66,96,10,6,18,81,327,416,380,2,2,9,8,1,640,176,1,1
14,1995,455,51,5,68,82,9,7,16,84,336,434,392,2,2,10,9,1,654,180,1,1
14,1996,466,50,4,70,69,8,7,14,87,342,451,405,2,2,10,9,1,670,183,1,1
14,1997,470,49,5,70,59,8,7,13,89,345,459,411,2,2,11,9,1,681,185,1,1
14,1998,474,48,5,71,55,8,8,11,91,349,472,421,2,2,12,10,1,698,186,1,1
14,1999,484,47,5,73,51,8,8,10,94,345,489,438,2,2,12,10,0,719,188,1,1
14,2000,448,51,5,68,49,7,9,8,87,316,452,418,2,2,14,22,0,675,175,1,1
14,2001,413,44,5,64,49,7,8,7,80,291,420,400,2,2,13,9,0,633,163,1,1
14,2002,462,44,5,73,48,8,8,6,95,327,502,451,2,3,13,10,0,711,177,1,1
14,2003,511,46,5,81,48,8,9,6,109,360,581,506,2,3,14,11,0,794,191,1,1
14,2004,523,48,5,84,49,8,9,5,115,363,620,539,2,4,15,12,0,821,193,1,1
14,2005,525,49,5,86,48,9,9,5,119,361,649,561,2,4,17,12,0,834,192,1,1
14,2006,522,52,5,88,47,9,10,4,121,357,667,576,1,4,18,17,0,836,190,1,1
14,2007,523,50,5,89,45,8,10,4,123,355,682,591,1,4,19,12,0,840,188,1,1
14,2008,529,51,5,90,43,8,11,3,126,356,704,612,1,4,20,12,0,849,190,1,1
14,2009,537,52,5,92,42,8,12,3,129,359,730,638,1,4,21,13,0,856,194,1,1
14,2010,547,53,5,95,40,8,12,3,136,365,768,672,1,4,21,13,0,871,198,1,1
14,2011,557,53,5,97,40,7,12,3,141,365,799,702,1,4,22,13,0,887,203,1,1
14,2012,563,54,5,100,41,7,12,2,146,364,829,729,1,4,23,13,0,903,207,1,1
14,2013,564,55,5,102,42,6,13,2,151,363,862,759,1,4,23,13,0,918,208,1,1
14,2014,575,56,5,106,42,6,13,2,157,371,899,792,1,4,24,14,0,945,213,1,1
14,2015,612,57,5,112,40,6,13,2,166,395,947,834,1,4,25,15,0,1001,225,0,1
14,2016,655,59,6,119,36,6,14,2,179,421,1012,888,1,4,26,16,0,1057,239,0,1
14,2017,710,61,6,128,32,6,14,2,194,457,1096,960,1,4,26,17,0,1126,258,0,1
14,2018,760,65,6,137,29,6,14,2,209,497,1175,1034,1,4,28,18,0,1192,277,0,1
14,2019,825,69,6,148,26,5,14,2,228,545,1278,1127,1,5,28,19,0,1281,299,0,1
15,1990,66413,5977,99476,21848,161413,172092,3767,168188,3449,87248,33144,6523,75019,54756,717,986,34218,214207,12004,19422,9011
15,1991,61932,5895,95492,20778,158296,163914,3465,158282,3291,80025,31032,6221,71888,52924,695,956,33140,203706,11008,19297,8137
15,1992,63318,5895,89123,20584,153133,152880,3504,154476,3465,79353,31907,6521,66845,50179,713,957,30770,201255,11104,18113,7591
15,1993,63843,5970,83665,20199,147626,142678,3407,149803,3629,78474,32486,6738,62443,47722,727,956,28694,198196,11092,17325,6897
15,1994,64585,6050,77456,19885,142068,133693,3327,145567,3787,77515,33228,7018,57542,45096,740,1000,26484,195322,11144,16259,6290
15,1995,67118,6238,71501,19902,137579,123982,3343,143729,4000,78472,34960,7565,52881,42652,765,1054,24373,196001,11552,15099,5883
15,1996,67372,6307,64564,19390,133431,113650,3191,139290,4060,77380,35705,7866,47503,39727,774,1039,22202,193269,11597,13670,5224
15,1997,67747,6349,58230,18755,129367,103506,3035,134664,4117,76092,36699,8207,42633,36887,777,1053,20145,190726,11681,12287,4627
15,1998,69883,6407,52955,18274,124537,93477,2925,131245,4306,75334,38799,8694,38588,34307,778,1069,18162,189620,11990,10924,4031
15,1999,72934,6489,48661,18018,119897,84530,2879,129054,4540,74737,41304,9366,35288,32078,781,1137,16372,189923,12461,9749,3566
15,2000,77223,6755,45435,18150,115201,77101,2921,129081,4802,76854,44500,10457,32867,30415,808,1204,14816,192524,13306,8838,3388
15,2001,79710,6840,42089,18043,111165,69876,2894,127669,4987,76996,46971,11446,30410,28529,811,1247,13464,192150,13886,8121,3132
15,2002,83953,7003,39789,18271,108027,63310,2925,128797,5382,78795,51125,12815,28603,27110,823,1316,12242,195296,14871,7540,2973
15,2003,88018,7186,37243,18441,104606,56862,2931,129708,5775,81211,55365,14386,26634,25513,841,1460,11129,198848,16022,6935,2766
15,2004,91371,7299,35020,18453,100790,51006,2940,129416,6004,82303,58463,16020,24932,23979,864,1447,10124,200248,17013,6332,2540
15,2005,97089,7498,33636,18801,96359,45648,3054,130572,6329,84803,62236,18121,23832,22809,899,1527,9224,204478,18348,5740,2454
15,2006,103510,7716,32354,19201,91575,40849,3120,131190,6736,88159,65646,20319,22790,21679,936,1566,8247,208994,19776,5077,2295
15,2007,107476,7827,30699,19447,87096,36280,3136,129410,6951,89673,67082,22275,21484,20681,959,1614,6432,211312,20694,4450,1769
15,2008,110427,7781,28720,19487,82662,32264,3177,125537,7078,89227,67685,23994,19969,19343,962,1652,5589,210405,21271,3696,1557
15,2009,115517,7802,27817,19790,78017,28815,3266,122790,7359,89154,69457,25919,19229,18406,972,1723,4948,211257,22097,3069,1441
15,2010,121823,7837,27141,20245,73922,25973,3377,120919,7757,89731,72106,27759,18713,17665,981,1777,4490,215171,23044,2601,1413
15,2011,120901,7675,26040,19487,70409,23266,3401,112141,7235,85130,68927,28414,17895,16613,970,1733,3973,208563,22685,2287,1352
15,2012,123112,7706,25403,19009,66014,20734,3519,104134,6770,81879,67046,29609,17419,15741,985,1739,3681,205382,22830,2035,1450
15,2013,131264,7958,25828,19355,61647,18435,3604,100312,7041,83178,69867,30901,17706,15553,1025,1811,3225,210803,23647,1862,1424
15,2014,142679,8345,26455,20252,57678,16538,3693,99198,7811,87284,75585,32464,18102,15633,1088,1876,2851,221096,25014,1709,1399
15,2015,149973,8606,26866,20612,53707,14704,3812,96424,8101,88215,77775,34204,18341,15458,1117,1885,2244,223816,26068,1570,1332
15,2016,157089,9076,27599,21349,50158,13250,3956,96138,8651,91417,80440,36159,18767,15564,1197,1939,1986,228340,27075,1433,1275
15,2017,169782,9664,28726,22848,46202,11901,4098,98828,9918,98534,87022,38854,19415,15945,1290,2078,1752,240775,29207,1290,1210
15,2018,176682,9899,28336,23727,42447,10467,4230,97347,10587,102094,92968,41282,19007,15676,1338,2133,1516,248308,30486,1137,1167
15,2019,182937,10147,28158,24664,39237,9415,4349,94789,11297,105712,101377,43803,18748,15542,1384,2204,1351,257427,31653,1020,1132
16,1990,433,69,6,27,37,11,56,1,90,135,467,288,3,8,3,8,0,303,92,1,0
16,1991,428,68,5,27,35,11,52,1,90,133,467,289,3,8,3,8,0,300,91,1,0
16,1992,439,70,5,28,33,11,58,1,94,136,486,300,3,8,3,8,0,310,93,1,0
16,1993,445,72,6,28,30,10,61,1,96,137,496,304,3,8,3,9,0,313,94,1,0
16,1994,449,73,5,28,29,10,71,1,98,139,501,307,3,9,4,9,0,315,95,1,0
16,1995,447,75,5,28,29,10,72,1,98,137,503,309,3,9,4,9,0,313,94,1,0
16,1996,444,75,5,28,29,10,66,1,96,136,497,307,3,9,4,9,0,309,93,1,0
16,1997,445,76,4,28,29,9,66,1,96,136,496,310,2,10,4,9,0,309,92,1,0
16,1998,438,74,4,28,29,9,67,1,94,131,486,307,2,10,4,9,0,301,88,1,0
16,1999,426,70,4,27,29,9,69,0,91,123,472,301,2,10,4,9,0,290,85,1,0
16,2000,428,69,3,27,29,8,80,0,91,122,476,307,2,11,4,9,0,290,84,1,0
16,2001,418,68,3,26,27,8,76,0,88,119,459,299,1,11,4,9,0,277,81,1,0
16,2002,428,73,3,27,27,8,68,0,91,125,478,313,1,11,4,10,0,280,83,1,0
16,2003,439,78,3,28,27,8,59,0,95,131,497,327,1,12,4,10,0,282,85,1,0
16,2004,436,82,3,28,26,8,59,0,95,133,501,334,1,12,4,10,0,275,85,1,0
16,2005,423,84,3,27,25,7,58,0,91,130,488,333,1,12,4,10,0,265,81,1,0
16,2006,427,88,3,27,25,7,57,0,91,132,487,337,1,12,4,10,0,265,82,1,0
16,2007,430,89,3,26,23,7,55,0,91,132,489,342,1,12,4,10,0,266,81,1,0
16,2008,431,90,3,26,23,7,53,0,91,131,485,343,1,11,4,10,0,264,81,1,0
16,2009,427,88,3,25,22,6,54,0,89,125,473,341,1,10,4,10,0,258,78,1,0
16,2010,436,91,3,24,21,6,54,0,89,126,475,344,1,10,4,10,0,260,79,0,0
16,2011,446,93,3,24,21,6,54,0,91,127,486,352,1,10,4,11,0,268,80,0,0
16,2012,451,95,3,24,19,5,52,0,92,129,488,354,1,10,4,11,0,275,80,0,0
16,2013,465,98,3,24,19,5,52,0,94,131,504,367,1,10,4,11,0,289,83,0,0
16,2014,478,102,3,25,18,6,53,0,98,134,523,380,1,11,4,12,0,304,85,0,0
16,2015,489,105,3,26,18,6,53,0,100,137,540,391,1,11,4,12,0,314,87,0,0
16,2016,501,109,3,26,17,6,53,0,103,139,555,402,1,11,4,12,0,314,90,0,0
16,2017,513,113,3,27,17,6,53,0,106,142,572,414,1,11,4,12,0,316,92,0,0
16,2018,529,118,3,28,17,6,53,0,109,147,596,430,1,12,4,13,0,328,95,0,0
16,2019,555,126,3,29,16,6,53,0,115,157,631,451,1,12,4,13,0,350,101,0,0
17,1990,34573,6194,36,2464,588,208,712,924,2278,20601,7884,12712,26,58,370,341,16,22548,14750,67,5
17,1991,36060,6683,34,2531,566,196,740,899,2373,21564,8354,13387,25,57,396,364,15,23212,15377,64,5
17,1992,37412,7295,33,2598,524,184,750,870,2430,22490,8774,14106,24,56,430,389,14,23700,15944,60,4
17,1993,41239,8280,32,2822,467,171,791,895,2651,24920,9747,15689,23,58,488,431,12,25744,17621,55,4
17,1994,42202,8703,32,2842,443,162,806,855,2699,25213,10050,16130,23,58,513,442,12,25823,18039,52,3
17,1995,43929,9383,31,2929,406,151,811,837,2754,26260,10511,16962,21,59,553,475,10,26616,18753,46,3
17,1996,43865,9613,28,2885,364,136,795,791,2698,26113,10556,17068,19,58,568,470,9,26207,18669,41,3
17,1997,44889,10068,26,2916,354,129,810,768,2727,26459,10876,17574,18,60,597,486,8,26314,19066,40,3
17,1998,45983,10642,26,2939,354,123,791,747,2749,26939,11194,18079,17,61,639,503,8,26524,19512,38,3
17,1999,47694,11149,25,3015,335,117,825,735,2830,27471,11653,18812,17,62,713,515,7,27076,20255,35,3
17,2000,45839,10897,20,2850,310,106,728,665,2690,25883,11222,18131,14,54,720,491,6,25644,19404,31,3
17,2001,48414,11588,18,2956,280,96,746,656,2797,27153,11866,19246,12,52,801,520,6,26759,20488,26,2
17,2002,51451,12377,14,3073,258,82,792,646,2916,28272,12615,20591,10,50,1000,562,5,27954,21626,21,2
17,2003,50523,12294,11,2944,246,72,787,583,2877,27252,12428,20247,8,45,1066,551,4,27006,21124,18,2
17,2004,49672,12166,9,2869,237,66,769,529,2872,26414,12312,19980,6,41,1054,546,3,26352,20712,15,2
17,2005,50704,12588,8,2890,236,61,759,491,2967,26824,12614,20454,5,40,1115,562,3,26753,21088,12,2
17,2006,49396,12273,6,2781,236,56,771,426,2963,25558,12338,19933,5,37,1114,546,2,25948,20408,11,2
17,2007,47396,11778,5,2648,235,50,775,356,2906,23947,11872,19226,4,33,1125,520,2,24934,19317,9,2
17,2008,47442,11934,5,2628,224,47,783,305,2967,23936,11916,19354,4,32,1120,533,2,25126,19154,8,2
17,2009,48038,12128,5,2664,212,46,814,265,3082,23829,12095,19738,4,32,1178,529,2,25544,19189,7,2
17,2010,48447,12642,5,2681,198,46,817,233,3165,24210,12216,20076,4,31,1258,517,2,25792,19269,7,2
